Date,Country,State,County,Confirmed_Cumulative,Deaths_Cumulative,Confirmed,Deaths
3/26/2020,US,South Carolina,Marion,1,0,0,0
3/26/2020,US,South Carolina,Marlboro,1,0,0,0
3/26/2020,US,South Carolina,Newberry,1,0,0,0
3/26/2020,US,South Carolina,Oconee,2,0,0,0
3/26/2020,US,South Carolina,Orangeburg,9,0,0,0
3/26/2020,US,South Carolina,Pickens,6,0,0,0
3/26/2020,US,South Carolina,Richland,59,0,0,0
3/26/2020,US,South Carolina,Saluda,1,0,0,0
3/26/2020,US,South Carolina,Spartanburg,9,0,0,0
3/26/2020,US,South Carolina,Sumter,10,2,0,2
3/26/2020,US,South Carolina,Union,1,0,0,0
3/26/2020,US,South Carolina,Williamsburg,1,0,0,0
3/26/2020,US,South Carolina,York,18,0,0,0
3/26/2020,US,South Dakota,Beadle,14,0,1,0
3/26/2020,US,South Dakota,Bon Homme,1,0,0,0
3/26/2020,US,South Dakota,Brookings,1,0,0,0
3/26/2020,US,South Dakota,Brown,2,0,0,0
3/26/2020,US,South Dakota,Charles Mix,1,0,0,0
3/26/2020,US,South Dakota,Codington,1,0,0,0
3/26/2020,US,South Dakota,Davison,2,0,0,0
3/26/2020,US,South Dakota,Hughes,1,0,0,0
3/26/2020,US,South Dakota,Lincoln,2,0,1,0
3/26/2020,US,South Dakota,Lyman,1,0,0,0
3/26/2020,US,South Dakota,McCook,2,0,0,0
3/26/2020,US,South Dakota,Meade,1,0,0,0
3/26/2020,US,South Dakota,Minnehaha,16,0,3,0
3/26/2020,US,South Dakota,Pennington,1,1,0,0
3/26/2020,US,Tennessee,Anderson,3,0,0,0
3/26/2020,US,Tennessee,Bedford,1,0,0,0
3/26/2020,US,Tennessee,Benton,1,0,1,0
3/26/2020,US,Tennessee,Blount,4,0,1,0
3/26/2020,US,Tennessee,Bradley,5,0,2,0
3/26/2020,US,Tennessee,Campbell,2,0,0,0
3/26/2020,US,Tennessee,Cannon,1,0,1,0
3/26/2020,US,Tennessee,Carroll,3,0,0,0
3/26/2020,US,Tennessee,Cheatham,7,0,0,0
3/26/2020,US,Tennessee,Chester,2,0,1,0
3/26/2020,US,Tennessee,Claiborne,2,0,1,0
3/26/2020,US,Tennessee,Cocke,1,0,0,0
3/26/2020,US,Tennessee,Cumberland,6,0,3,0
3/26/2020,US,Tennessee,Davidson,293,2,36,0
3/26/2020,US,Tennessee,Dickson,7,0,2,0
3/26/2020,US,Tennessee,Dyer,3,0,1,0
3/26/2020,US,Tennessee,Fayette,3,0,0,0
3/26/2020,US,Tennessee,Franklin,2,0,1,0
3/26/2020,US,Tennessee,Gibson,2,0,0,0
3/26/2020,US,Tennessee,Greene,8,0,1,0
3/26/2020,US,Tennessee,Grundy,1,0,0,0
3/26/2020,US,Tennessee,Hamblen,2,0,0,0
3/26/2020,US,Tennessee,Hamilton,30,1,4,0
3/26/2020,US,Tennessee,Hardin,1,0,0,0
3/26/2020,US,Tennessee,Hawkins,1,0,0,0
3/26/2020,US,Tennessee,Houston,3,0,0,0
3/26/2020,US,Tennessee,Jefferson,4,0,0,0
3/26/2020,US,Tennessee,Knox,26,0,6,0
3/26/2020,US,Tennessee,Lewis,2,0,1,0
3/26/2020,US,Tennessee,Lincoln,1,0,0,0
3/26/2020,US,Tennessee,Loudon,6,0,3,0
3/26/2020,US,Tennessee,Macon,1,0,1,0
3/26/2020,US,Tennessee,Madison,2,0,0,0
3/26/2020,US,Tennessee,Marion,2,0,1,0
3/26/2020,US,Tennessee,Maury,7,0,0,0
3/26/2020,US,Tennessee,McMinn,3,0,1,0
3/26/2020,US,Tennessee,Meigs,1,0,1,0
3/26/2020,US,Tennessee,Monroe,2,0,0,0
3/26/2020,US,Tennessee,Montgomery,6,0,0,0
3/26/2020,US,Tennessee,Out of TN,117,0,17,0
3/26/2020,US,Tennessee,Overton,1,0,0,0
3/26/2020,US,Tennessee,Perry,1,0,0,0
3/26/2020,US,Tennessee,Putnam,11,0,2,0
3/26/2020,US,Tennessee,Roane,1,0,0,0
3/26/2020,US,Tennessee,Robertson,20,0,5,0
3/26/2020,US,Tennessee,Rutherford,27,0,8,0
3/26/2020,US,Tennessee,Scott,1,0,0,0
3/26/2020,US,Tennessee,Sevier,3,0,1,0
3/26/2020,US,Tennessee,Shelby,198,0,28,0
3/26/2020,US,Tennessee,Sullivan,4,0,2,0
3/26/2020,US,Tennessee,Sumner,43,0,7,0
3/26/2020,US,Tennessee,Tipton,8,0,2,0
3/26/2020,US,Tennessee,Unassigned,112,0,31,0
3/26/2020,US,Tennessee,Washington,9,0,2,0
3/26/2020,US,Tennessee,White,1,0,0,0
3/26/2020,US,Tennessee,Williamson,70,0,4,0
3/26/2020,US,Tennessee,Wilson,13,0,3,0
3/26/2020,US,Texas,Angelina,1,0,1,0
3/26/2020,US,Texas,Atascosa,2,0,0,0
3/26/2020,US,Texas,Austin,1,0,1,0
3/26/2020,US,Texas,Bastrop,2,0,1,0
3/26/2020,US,Texas,Bell,20,1,1,1
3/26/2020,US,Texas,Bexar,84,3,15,1
3/26/2020,US,Texas,Blanco,1,0,0,0
3/26/2020,US,Texas,Bowie,1,0,0,0
3/26/2020,US,Texas,Brazoria,39,0,11,0
3/26/2020,US,Texas,Brazos,28,0,7,0
3/26/2020,US,Texas,Brown,3,0,1,0
3/26/2020,US,Texas,Burnet,1,0,0,0
3/26/2020,US,Texas,Calhoun,2,0,0,0
3/26/2020,US,Texas,Cameron,10,0,3,0
3/26/2020,US,Texas,Cass,1,0,0,0
3/26/2020,US,Texas,Castro,6,0,1,0
3/26/2020,US,Texas,Chambers,2,0,1,0
3/26/2020,US,Texas,Collin,66,1,13,0
3/26/2020,US,Texas,Comal,8,0,1,0
3/26/2020,US,Texas,Coryell,1,0,0,0
3/26/2020,US,Texas,Crane,1,0,0,0
3/26/2020,US,Texas,Dallas,303,7,56,1
3/26/2020,US,Texas,DeWitt,2,0,0,0
3/26/2020,US,Texas,Deaf Smith,2,0,1,0
3/26/2020,US,Texas,Denton,83,1,32,1
3/26/2020,US,Texas,Eastland,2,0,1,0
3/26/2020,US,Texas,El Paso,28,0,12,0
3/26/2020,US,Texas,Ellis,7,0,0,0
3/26/2020,US,Texas,Erath,1,0,0,0
3/26/2020,US,Texas,Falls,1,0,0,0
3/26/2020,US,Texas,Fannin,1,0,0,0
3/26/2020,US,Texas,Fayette,1,0,0,0
3/26/2020,US,Texas,Fort Bend,86,0,40,0
3/26/2020,US,Texas,Gaines,1,0,0,0
3/26/2020,US,Texas,Galveston,40,0,18,0
3/26/2020,US,Texas,Grayson,2,0,0,0
3/26/2020,US,Texas,Gregg,4,0,1,0
3/26/2020,US,Texas,Grimes,2,0,0,0
3/26/2020,US,Texas,Guadalupe,9,0,5,0
3/26/2020,US,Texas,Hale,1,0,0,0
3/26/2020,US,Texas,Hardin,2,0,0,0
3/26/2020,US,Texas,Harris,203,2,18,1
3/26/2020,US,Texas,Harrison,1,0,1,0
3/26/2020,US,Texas,Hays,11,0,1,0
3/26/2020,US,Texas,Hidalgo,9,0,2,0
3/26/2020,US,Texas,Hockley,5,0,0,0
3/26/2020,US,Texas,Hood,1,0,1,0
3/26/2020,US,Texas,Hopkins,1,0,0,0
3/26/2020,US,Texas,Hunt,1,0,0,0
3/26/2020,US,Texas,Jefferson,7,1,1,1
3/26/2020,US,Texas,Johnson,3,0,0,0
3/26/2020,US,Texas,Karnes,1,0,1,0
3/26/2020,US,Texas,Kaufman,2,0,0,0
3/26/2020,US,Texas,Kendall,3,0,2,0
3/26/2020,US,Texas,Lamar,1,0,0,0
3/26/2020,US,Texas,Lavaca,1,0,0,0
3/26/2020,US,Texas,Liberty,1,0,0,0
3/26/2020,US,Texas,Limestone,1,0,0,0
3/26/2020,US,Texas,Llano,2,0,1,0
3/26/2020,US,Texas,Lubbock,19,0,6,0
3/26/2020,US,Texas,Martin,1,0,1,0
3/26/2020,US,Texas,Matagorda,9,1,3,0
3/26/2020,US,Texas,Maverick,1,0,0,0
3/26/2020,US,Texas,McLennan,28,0,4,0
3/26/2020,US,Texas,Medina,1,0,0,0
3/26/2020,US,Texas,Midland,6,1,2,0
3/26/2020,US,Texas,Milam,2,0,0,0
3/26/2020,US,Texas,Montgomery,41,0,10,0
3/26/2020,US,Texas,Morris,1,0,0,0
3/26/2020,US,Texas,Nacogdoches,1,0,0,0
3/26/2020,US,Texas,Nueces,14,0,4,0
3/26/2020,US,Texas,Oldham,1,1,0,0
3/26/2020,US,Texas,Orange,1,0,0,0
3/26/2020,US,Texas,Parker,2,0,1,0
3/26/2020,US,Texas,Potter,3,0,0,0
3/26/2020,US,Texas,Randall,2,0,0,0
3/26/2020,US,Texas,Reeves,1,0,0,0
3/26/2020,US,Texas,Robertson,1,0,0,0
3/26/2020,US,Texas,Rockwall,2,0,2,0
3/26/2020,US,Texas,Rusk,2,0,0,0
3/26/2020,US,Texas,San Patricio,2,0,1,0
3/26/2020,US,Texas,Shelby,1,0,1,0
3/26/2020,US,Texas,Smith,21,1,5,0
3/26/2020,US,Texas,Starr,1,0,1,0
3/26/2020,US,Texas,Swisher,1,0,1,0
3/26/2020,US,Texas,Tarrant,100,1,10,0
3/26/2020,US,Texas,Taylor,1,0,1,0
3/26/2020,US,Texas,Terry,3,0,0,0
3/26/2020,US,Texas,Tom Green,2,0,-1,0
3/26/2020,US,Texas,Travis,119,0,21,0
3/26/2020,US,Texas,Val Verde,1,0,0,0
3/26/2020,US,Texas,Van Zandt,1,0,0,0
3/26/2020,US,Texas,Victoria,3,0,0,0
3/26/2020,US,Texas,Walker,3,0,2,0
3/26/2020,US,Texas,Waller,0,0,-1,0
3/26/2020,US,Texas,Webb,11,0,2,0
3/26/2020,US,Texas,Wharton,3,0,0,0
3/26/2020,US,Texas,Wichita,10,0,2,0
3/26/2020,US,Texas,Williamson,27,0,5,0
3/26/2020,US,Texas,Wilson,1,0,0,0
3/26/2020,US,Texas,Young,1,0,0,0
3/26/2020,US,Utah,Davis,39,1,4,0
3/26/2020,US,Utah,Out of UT,14,0,0,0
3/26/2020,US,Utah,Salt Lake,178,0,27,0
3/26/2020,US,Utah,Summit,95,0,6,0
3/26/2020,US,Utah,Tooele,4,0,1,0
3/26/2020,US,Utah,Utah,24,0,6,0
3/26/2020,US,Utah,Wasatch,20,0,5,0
3/26/2020,US,Utah,Washington,8,0,3,0
3/26/2020,US,Utah,Weber,14,0,4,0
3/26/2020,US,Vermont,Addison,12,0,3,0
3/26/2020,US,Vermont,Bennington,11,0,0,0
3/26/2020,US,Vermont,Caledonia,1,0,0,0
3/26/2020,US,Vermont,Chittenden,75,4,20,0
3/26/2020,US,Vermont,Franklin,4,0,1,0
3/26/2020,US,Vermont,Lamoille,5,0,1,0
3/26/2020,US,Vermont,Orange,3,0,0,0
3/26/2020,US,Vermont,Orleans,3,0,0,0
3/26/2020,US,Vermont,Rutland,5,0,0,0
3/26/2020,US,Vermont,Unassigned,8,4,6,1
3/26/2020,US,Vermont,Washington,7,0,2,0
3/26/2020,US,Vermont,Windham,7,0,0,0
3/26/2020,US,Vermont,Windsor,17,1,0,0
3/26/2020,US,Virgin Islands,None,17,0,0,0
3/26/2020,US,Virginia,Accomack,2,0,0,0
3/26/2020,US,Virginia,Albemarle,6,0,2,0
3/26/2020,US,Virginia,Alexandria,14,0,5,0
3/26/2020,US,Virginia,Amelia,1,0,1,0
3/26/2020,US,Virginia,Amherst,1,0,0,0
3/26/2020,US,Virginia,Arlington,54,0,8,0
3/26/2020,US,Virginia,Bedford,3,0,0,0
3/26/2020,US,Virginia,Botetourt,1,0,0,0
3/26/2020,US,Virginia,Charles City,1,0,0,0
3/26/2020,US,Virginia,Charlottesville,9,0,3,0
3/26/2020,US,Virginia,Chesapeake,4,0,1,0
3/26/2020,US,Virginia,Chesterfield,12,0,1,0
3/26/2020,US,Virginia,Culpeper,2,0,0,0
3/26/2020,US,Virginia,Danville,2,0,0,0
3/26/2020,US,Virginia,Fairfax,79,1,3,0
3/26/2020,US,Virginia,Fairfax City,1,0,0,0
3/26/2020,US,Virginia,Fauquier,1,0,1,0
3/26/2020,US,Virginia,Fluvanna,3,0,2,0
3/26/2020,US,Virginia,Franklin,1,0,0,0
3/26/2020,US,Virginia,Frederick,2,0,0,0
3/26/2020,US,Virginia,Fredericksburg,1,0,0,0
3/26/2020,US,Virginia,Gloucester,2,0,0,0
3/26/2020,US,Virginia,Goochland,3,0,0,0
3/26/2020,US,Virginia,Halifax,1,0,0,0
3/26/2020,US,Virginia,Hampton,1,0,1,0
3/26/2020,US,Virginia,Hanover,2,0,0,0
3/26/2020,US,Virginia,Harrisonburg,3,0,1,0
3/26/2020,US,Virginia,Henrico,21,2,1,0
3/26/2020,US,Virginia,Isle of Wight,2,0,0,0
3/26/2020,US,Virginia,James City,49,2,8,0
3/26/2020,US,Virginia,Lee,2,0,0,0
3/26/2020,US,Virginia,Loudoun,28,1,8,1
3/26/2020,US,Virginia,Louisa,4,0,1,0
3/26/2020,US,Virginia,Lynchburg,2,0,0,0
3/26/2020,US,Virginia,Madison,1,0,0,0
3/26/2020,US,Virginia,Mathews,1,0,0,0
3/26/2020,US,Virginia,Mecklenburg,3,0,0,0
3/26/2020,US,Virginia,Nelson,1,0,0,0
3/26/2020,US,Virginia,Newport News,8,1,4,0
3/26/2020,US,Virginia,Norfolk,9,0,1,0
3/26/2020,US,Virginia,Nottoway,1,0,0,0
3/26/2020,US,Virginia,Orange,1,0,0,0
3/26/2020,US,Virginia,Pittsylvania,1,0,1,0
3/26/2020,US,Virginia,Poquoson,1,0,1,0
3/26/2020,US,Virginia,Prince Edward,2,0,0,0
3/26/2020,US,Virginia,Prince William,36,0,4,0
3/26/2020,US,Virginia,Radford,1,0,0,0
3/26/2020,US,Virginia,Richmond City,14,0,1,0
3/26/2020,US,Virginia,Roanoke,1,0,0,0
3/26/2020,US,Virginia,Rockbridge,2,0,0,0
3/26/2020,US,Virginia,Rockingham,3,0,0,0
3/26/2020,US,Virginia,Shenandoah,3,0,0,0
3/26/2020,US,Virginia,Spotsylvania,3,0,0,0
3/26/2020,US,Virginia,Stafford,11,0,5,0
3/26/2020,US,Virginia,Suffolk,1,0,0,0
3/26/2020,US,Virginia,Virginia Beach,26,1,3,0
3/26/2020,US,Virginia,Warren,1,0,1,0
3/26/2020,US,Virginia,Washington,1,0,1,0
3/26/2020,US,Virginia,Williamsburg,5,1,0,0
3/26/2020,US,Virginia,York,9,1,1,0
3/26/2020,US,Washington,Adams,3,0,2,0
3/26/2020,US,Washington,Benton,19,4,7,1
3/26/2020,US,Washington,Chelan,10,1,0,0
3/26/2020,US,Washington,Clallam,5,0,1,0
3/26/2020,US,Washington,Clark,48,5,32,1
3/26/2020,US,Washington,Columbia,1,0,0,0
3/26/2020,US,Washington,Cowlitz,7,0,4,0
3/26/2020,US,Washington,Douglas,5,0,3,0
3/26/2020,US,Washington,Ferry,1,0,1,0
3/26/2020,US,Washington,Franklin,7,0,0,0
3/26/2020,US,Washington,Grant,33,1,6,0
3/26/2020,US,Washington,Grays Harbor,1,0,0,0
3/26/2020,US,Washington,Island,64,1,26,0
3/26/2020,US,Washington,Jefferson,11,0,2,0
3/26/2020,US,Washington,King,1577,109,218,8
3/26/2020,US,Washington,Kitsap,33,0,13,0
3/26/2020,US,Washington,Kittitas,8,0,-10,0
3/26/2020,US,Washington,Klickitat,7,0,1,0
3/26/2020,US,Washington,Lewis,5,0,3,0
3/26/2020,US,Washington,Lincoln,1,0,0,0
3/26/2020,US,Washington,Mason,2,0,0,0
3/26/2020,US,Washington,Okanogan,1,0,1,0
3/26/2020,US,Washington,Pierce,186,4,31,2
3/26/2020,US,Washington,San Juan,2,0,1,0
3/26/2020,US,Washington,Skagit,78,1,30,0
3/26/2020,US,Washington,Snohomish,778,18,144,2
3/26/2020,US,Washington,Spokane,67,0,34,0
3/26/2020,US,Washington,Stevens,2,0,1,0
3/26/2020,US,Washington,Thurston,24,0,10,0
3/26/2020,US,Washington,Unassigned,69,0,18,0
3/26/2020,US,Washington,Walla Walla,2,0,0,0
3/26/2020,US,Washington,Whatcom,86,4,22,2
3/26/2020,US,Washington,Whitman,3,0,1,0
3/26/2020,US,Washington,Yakima,61,2,14,1
3/26/2020,US,West Virginia,Berkeley,2,0,0,0
3/26/2020,US,West Virginia,Hancock,1,0,1,0
3/26/2020,US,West Virginia,Harrison,3,0,0,0
3/26/2020,US,West Virginia,Jackson,4,0,2,0
3/26/2020,US,West Virginia,Jefferson,3,0,0,0
3/26/2020,US,West Virginia,Kanawha,5,0,1,0
3/26/2020,US,West Virginia,Logan,1,0,1,0
3/26/2020,US,West Virginia,Marion,1,0,1,0
3/26/2020,US,West Virginia,Marshall,2,0,0,0
3/26/2020,US,West Virginia,Mercer,2,0,0,0
3/26/2020,US,West Virginia,Monongalia,18,0,2,0
3/26/2020,US,West Virginia,Ohio,2,0,2,0
3/26/2020,US,West Virginia,Preston,2,0,1,0
3/26/2020,US,West Virginia,Putnam,2,0,1,0
3/26/2020,US,West Virginia,Raleigh,1,0,1,0
3/26/2020,US,West Virginia,Tucker,2,0,0,0
3/26/2020,US,West Virginia,Wood,1,0,0,0
3/26/2020,US,Wisconsin,Bayfield,1,0,0,0
3/26/2020,US,Wisconsin,Brown,4,0,1,0
3/26/2020,US,Wisconsin,Calumet,1,0,0,0
3/26/2020,US,Wisconsin,Chippewa,1,0,0,0
3/26/2020,US,Wisconsin,Clark,1,0,0,0
3/26/2020,US,Wisconsin,Columbia,5,0,0,0
3/26/2020,US,Wisconsin,Dane,134,1,46,0
3/26/2020,US,Wisconsin,Dodge,3,0,0,0
3/26/2020,US,Wisconsin,Douglas,4,0,0,0
3/26/2020,US,Wisconsin,Dunn,1,0,0,0
3/26/2020,US,Wisconsin,Eau Claire,6,0,1,0
3/26/2020,US,Wisconsin,Fond du Lac,17,1,-1,0
3/26/2020,US,Wisconsin,Grant,1,0,0,0
3/26/2020,US,Wisconsin,Green,1,0,0,0
3/26/2020,US,Wisconsin,Iowa,3,0,0,0
3/26/2020,US,Wisconsin,Jefferson,5,0,0,0
3/26/2020,US,Wisconsin,Juneau,1,0,1,0
3/26/2020,US,Wisconsin,Kenosha,19,0,5,0
3/26/2020,US,Wisconsin,La Crosse,12,0,2,0
3/26/2020,US,Wisconsin,Marathon,1,0,0,0
3/26/2020,US,Wisconsin,Milwaukee,347,7,22,3
3/26/2020,US,Wisconsin,Monroe,1,0,0,0
3/26/2020,US,Wisconsin,Outagamie,4,0,0,0
3/26/2020,US,Wisconsin,Ozaukee,22,1,2,0
3/26/2020,US,Wisconsin,Pierce,3,0,0,0
3/26/2020,US,Wisconsin,Portage,1,0,1,0
3/26/2020,US,Wisconsin,Racine,8,0,1,0
3/26/2020,US,Wisconsin,Rock,8,0,4,0
3/26/2020,US,Wisconsin,Sauk,7,0,1,0
3/26/2020,US,Wisconsin,Sheboygan,7,0,0,0
3/26/2020,US,Wisconsin,St. Croix,4,0,0,0
3/26/2020,US,Wisconsin,Vilas,1,0,1,0
3/26/2020,US,Wisconsin,Walworth,5,0,0,0
3/26/2020,US,Wisconsin,Washington,25,0,4,0
3/26/2020,US,Wisconsin,Waukesha,56,0,14,0
3/26/2020,US,Wisconsin,Waupaca,1,0,1,0
3/26/2020,US,Wisconsin,Winnebago,6,0,1,0
3/26/2020,US,Wisconsin,Wood,1,0,0,0
3/26/2020,US,Wyoming,Albany,1,0,0,0
3/26/2020,US,Wyoming,Campbell,1,0,0,0
3/26/2020,US,Wyoming,Carbon,3,0,0,0
3/26/2020,US,Wyoming,Fremont,14,0,1,0
3/26/2020,US,Wyoming,Johnson,1,0,1,0
3/26/2020,US,Wyoming,Laramie,14,0,3,0
3/26/2020,US,Wyoming,Natrona,6,0,2,0
3/26/2020,US,Wyoming,Park,1,0,0,0
3/26/2020,US,Wyoming,Sheridan,4,0,0,0
3/26/2020,US,Wyoming,Sweetwater,1,0,0,0
3/26/2020,US,Wyoming,Teton,7,0,2,0
3/26/2020,Uganda,None,None,14,0,0,0
3/26/2020,Ukraine,None,None,196,5,51,0
3/26/2020,United Arab Emirates,None,None,333,2,0,0
3/26/2020,United Kingdom,Bermuda,None,15,0,8,0
3/26/2020,United Kingdom,Cayman Islands,None,8,1,0,0
3/26/2020,United Kingdom,Channel Islands,None,66,1,20,1
3/26/2020,United Kingdom,Gibraltar,None,35,0,9,0
3/26/2020,United Kingdom,Isle of Man,None,25,0,2,0
3/26/2020,United Kingdom,Montserrat,None,5,0,4,0
3/26/2020,United Kingdom,None,None,11658,578,2129,113
3/26/2020,Uruguay,None,None,217,0,28,0
3/26/2020,Uzbekistan,None,None,75,0,15,0
3/26/2020,Venezuela,None,None,107,0,16,0
3/26/2020,Vietnam,None,None,153,0,12,0
3/26/2020,West Bank and Gaza,None,None,84,1,25,1
3/26/2020,Zambia,None,None,16,0,4,0
3/26/2020,Zimbabwe,None,None,3,1,0,0
3/27/2020,Afghanistan,None,None,110,4,16,0
3/27/2020,Albania,None,None,186,8,12,2
3/27/2020,Algeria,None,None,409,26,42,1
3/27/2020,Andorra,None,None,267,3,43,0
3/27/2020,Angola,None,None,4,0,0,0
3/27/2020,Antigua and Barbuda,None,None,7,0,0,0
3/27/2020,Argentina,None,None,589,13,87,4
3/27/2020,Armenia,None,None,329,1,39,0
3/27/2020,Australia,Australian Capital Territory,None,62,0,9,0
3/27/2020,Australia,New South Wales,None,1405,7,186,0
3/27/2020,Australia,Northern Territory,None,12,0,0,0
3/27/2020,Australia,Queensland,None,555,1,62,0
3/27/2020,Australia,South Australia,None,257,0,22,0
3/27/2020,Australia,Tasmania,None,47,0,0,0
3/27/2020,Australia,Victoria,None,574,3,54,0
3/27/2020,Australia,Western Australia,None,231,2,0,0
3/27/2020,Austria,None,None,7657,58,748,9
3/27/2020,Azerbaijan,None,None,165,3,43,0
3/27/2020,Bahamas,None,None,10,0,1,0
3/27/2020,Bahrain,None,None,466,4,8,0
3/27/2020,Bangladesh,None,None,48,5,4,0
3/27/2020,Barbados,None,None,24,0,6,0
3/27/2020,Belarus,None,None,94,0,8,0
3/27/2020,Belgium,None,None,7284,289,1049,69
3/27/2020,Belize,None,None,2,0,0,0
3/27/2020,Benin,None,None,6,0,0,0
3/27/2020,Bhutan,None,None,3,0,1,0
3/27/2020,Bolivia,None,None,61,0,18,0
3/27/2020,Bosnia and Herzegovina,None,None,237,4,46,1
3/27/2020,Brazil,None,None,3417,92,432,15
3/27/2020,Brunei,None,None,115,0,1,0
3/27/2020,Bulgaria,None,None,293,3,29,0
3/27/2020,Burkina Faso,None,None,180,9,28,2
3/27/2020,Burma,None,None,8,0,8,0
3/27/2020,Cabo Verde,None,None,5,1,1,0
3/27/2020,Cambodia,None,None,99,0,3,0
3/27/2020,Cameroon,None,None,91,2,16,1
3/27/2020,Canada,Alberta,None,542,2,56,0
3/27/2020,Canada,British Columbia,None,725,14,0,0
3/27/2020,Canada,Manitoba,None,39,1,3,1
3/27/2020,Canada,New Brunswick,None,45,0,12,0
3/27/2020,Canada,Newfoundland and Labrador,None,102,0,20,0
3/27/2020,Canada,Northwest Territories,None,1,0,0,0
3/27/2020,Canada,Nova Scotia,None,90,0,17,0
3/27/2020,Canada,Ontario,None,994,18,136,5
3/27/2020,Canada,Prince Edward Island,None,9,0,4,0
3/27/2020,Canada,Quebec,None,2024,18,392,10
3/27/2020,Canada,Saskatchewan,None,95,0,0,0
3/27/2020,Canada,Yukon,None,3,0,0,0
3/27/2020,Central African Republic,None,None,3,0,0,0
3/27/2020,Chad,None,None,3,0,0,0
3/27/2020,Chile,None,None,1610,5,304,1
3/27/2020,China,Anhui,None,990,6,0,0
3/27/2020,China,Beijing,None,569,8,3,0
3/27/2020,China,Chongqing,None,578,6,0,0
3/27/2020,China,Fujian,None,331,1,3,0
3/27/2020,China,Gansu,None,136,2,0,0
3/27/2020,China,Guangdong,None,1456,8,8,0
3/27/2020,China,Guangxi,None,254,2,0,0
3/27/2020,China,Guizhou,None,146,2,0,0
3/27/2020,China,Hainan,None,168,6,0,0
3/27/2020,China,Hebei,None,319,6,0,0
3/27/2020,China,Heilongjiang,None,484,13,0,0
3/27/2020,China,Henan,None,1275,22,0,0
3/27/2020,China,Hong Kong,None,519,4,66,0
3/27/2020,China,Hubei,None,67801,3174,0,5
3/27/2020,China,Hunan,None,1018,4,0,0
3/27/2020,China,Inner Mongolia,None,92,1,3,0
3/27/2020,China,Jiangsu,None,641,0,1,0
3/27/2020,China,Jiangxi,None,936,1,0,0
3/27/2020,China,Jilin,None,95,1,0,0
3/27/2020,China,Liaoning,None,128,2,0,0
3/27/2020,China,Macau,None,33,0,2,0
3/27/2020,China,Ningxia,None,75,0,0,0
3/27/2020,China,Qinghai,None,18,0,0,0
3/27/2020,China,Shaanxi,None,253,3,0,0
3/27/2020,China,Shandong,None,772,7,1,0
3/27/2020,China,Shanghai,None,468,5,17,0
3/27/2020,China,Shanxi,None,135,0,0,0
3/27/2020,China,Sichuan,None,548,3,1,0
3/27/2020,China,Tianjin,None,155,3,4,0
3/27/2020,China,Tibet,None,1,0,0,0
3/27/2020,China,Xinjiang,None,76,3,0,0
3/27/2020,China,Yunnan,None,180,2,2,0
3/27/2020,China,Zhejiang,None,1247,1,4,0
3/27/2020,Colombia,None,None,539,6,48,0
3/27/2020,Congo (Brazzaville),None,None,4,0,0,0
3/27/2020,Congo (Kinshasa),None,None,51,3,0,0
3/27/2020,Costa Rica,None,None,263,2,32,0
3/27/2020,Cote d'Ivoire,None,None,101,0,5,0
3/27/2020,Croatia,None,None,586,3,91,0
3/27/2020,Cruise Ship,None,None,725,11,0,0
3/27/2020,Cuba,None,None,80,2,13,0
3/27/2020,Cyprus,None,None,162,5,16,2
3/27/2020,Czechia,None,None,2279,9,354,0
3/27/2020,Denmark,Faroe Islands,None,144,0,4,0
3/27/2020,Denmark,Greenland,None,10,0,4,0
3/27/2020,Denmark,None,None,2046,52,169,11
3/27/2020,Djibouti,None,None,12,0,1,0
3/27/2020,Dominica,None,None,11,0,0,0
3/27/2020,Dominican Republic,None,None,581,20,93,10
3/27/2020,Ecuador,None,None,1595,36,192,2
3/27/2020,Egypt,None,None,536,30,41,6
3/27/2020,El Salvador,None,None,13,0,0,0
3/27/2020,Equatorial Guinea,None,None,12,0,0,0
3/27/2020,Eritrea,None,None,6,0,0,0
3/27/2020,Estonia,None,None,575,1,37,0
3/27/2020,Eswatini,None,None,9,0,3,0
3/27/2020,Ethiopia,None,None,16,0,4,0
3/27/2020,Fiji,None,None,5,0,0,0
3/27/2020,Finland,None,None,1041,7,83,2
3/27/2020,France,French Guiana,None,28,0,0,0
3/27/2020,France,French Polynesia,None,30,0,0,0
3/27/2020,France,Guadeloupe,None,73,1,0,0
3/27/2020,France,Martinique,None,81,1,15,0
3/27/2020,France,Mayotte,None,50,0,14,0
3/27/2020,France,New Caledonia,None,15,0,1,0
3/27/2020,France,None,None,32964,1995,3809,299
3/27/2020,France,Reunion,None,145,0,10,0
3/27/2020,France,Saint Barthelemy,None,5,0,2,0
3/27/2020,France,St Martin,None,11,0,0,0
3/27/2020,Gabon,None,None,7,1,0,0
