Date,Country,State,County,Confirmed,Deaths
4/6/2020,US,Texas,Wichita,1,0
4/6/2020,US,Texas,Wood,1,0
4/6/2020,US,Texas,Zapata,1,0
4/6/2020,US,Utah,Box Elder,1,0
4/6/2020,US,Utah,Cache,3,0
4/6/2020,US,Utah,Davis,12,0
4/6/2020,US,Utah,Emery,1,0
4/6/2020,US,Utah,Iron,1,0
4/6/2020,US,Utah,Kane,1,0
4/6/2020,US,Utah,Salt Lake,36,3
4/6/2020,US,Utah,Summit,4,0
4/6/2020,US,Utah,Tooele,3,0
4/6/2020,US,Utah,Uintah,1,0
4/6/2020,US,Utah,Unassigned,-2,0
4/6/2020,US,Utah,Utah,7,2
4/6/2020,US,Utah,Wasatch,1,0
4/6/2020,US,Utah,Washington,4,0
4/6/2020,US,Utah,Weber,4,0
4/6/2020,US,Vermont,Bennington,1,0
4/6/2020,US,Vermont,Chittenden,14,0
4/6/2020,US,Vermont,Franklin,2,0
4/6/2020,US,Vermont,Lamoille,1,0
4/6/2020,US,Vermont,Rutland,1,0
4/6/2020,US,Vermont,Unassigned,8,1
4/6/2020,US,Vermont,Windham,4,0
4/6/2020,US,Virgin Islands,None,1,0
4/6/2020,US,Virginia,Albemarle,2,0
4/6/2020,US,Virginia,Alexandria,19,0
4/6/2020,US,Virginia,Appomattox,1,0
4/6/2020,US,Virginia,Arlington,22,0
4/6/2020,US,Virginia,Augusta,1,0
4/6/2020,US,Virginia,Bedford,1,0
4/6/2020,US,Virginia,Charlottesville,-1,0
4/6/2020,US,Virginia,Chesapeake,5,0
4/6/2020,US,Virginia,Danville,1,0
4/6/2020,US,Virginia,Fairfax,62,0
4/6/2020,US,Virginia,Fauquier,1,0
4/6/2020,US,Virginia,Fluvanna,2,0
4/6/2020,US,Virginia,Frederick,4,0
4/6/2020,US,Virginia,Giles,1,0
4/6/2020,US,Virginia,Gloucester,2,0
4/6/2020,US,Virginia,Goochland,2,0
4/6/2020,US,Virginia,Greene,1,0
4/6/2020,US,Virginia,Hampton,1,0
4/6/2020,US,Virginia,Hanover,1,0
4/6/2020,US,Virginia,Harrisonburg,2,0
4/6/2020,US,Virginia,Henrico,13,0
4/6/2020,US,Virginia,Isle of Wight,4,0
4/6/2020,US,Virginia,James City,1,0
4/6/2020,US,Virginia,King George,2,0
4/6/2020,US,Virginia,Loudoun,21,0
4/6/2020,US,Virginia,Lynchburg,1,0
4/6/2020,US,Virginia,Madison,1,0
4/6/2020,US,Virginia,Manassas,3,0
4/6/2020,US,Virginia,Manassas Park,2,0
4/6/2020,US,Virginia,Montgomery,1,0
4/6/2020,US,Virginia,New Kent,3,0
4/6/2020,US,Virginia,Newport News,3,0
4/6/2020,US,Virginia,Norfolk,1,0
4/6/2020,US,Virginia,Pittsylvania,1,0
4/6/2020,US,Virginia,Portsmouth,1,0
4/6/2020,US,Virginia,Prince William,18,0
4/6/2020,US,Virginia,Richmond City,6,0
4/6/2020,US,Virginia,Roanoke City,1,0
4/6/2020,US,Virginia,Rockingham,-1,0
4/6/2020,US,Virginia,Russell,1,0
4/6/2020,US,Virginia,Shenandoah,1,0
4/6/2020,US,Virginia,Spotsylvania,2,0
4/6/2020,US,Virginia,Stafford,2,0
4/6/2020,US,Virginia,Suffolk,6,0
4/6/2020,US,Virginia,Tazewell,1,0
4/6/2020,US,Virginia,Unassigned,-3,14
4/6/2020,US,Virginia,Virginia Beach,8,0
4/6/2020,US,Virginia,Warren,1,0
4/6/2020,US,Virginia,Waynesboro,1,0
4/6/2020,US,Virginia,Westmoreland,1,0
4/6/2020,US,Virginia,Williamsburg,1,0
4/6/2020,US,Virginia,Winchester,2,0
4/6/2020,US,Virginia,Wythe,1,0
4/6/2020,US,Virginia,York,1,0
4/6/2020,US,Washington,Adams,3,0
4/6/2020,US,Washington,Asotin,1,0
4/6/2020,US,Washington,Benton,11,4
4/6/2020,US,Washington,Clark,31,3
4/6/2020,US,Washington,Franklin,8,1
4/6/2020,US,Washington,Grant,8,0
4/6/2020,US,Washington,Island,11,1
4/6/2020,US,Washington,Jefferson,2,0
4/6/2020,US,Washington,King,164,14
4/6/2020,US,Washington,Kittitas,2,0
4/6/2020,US,Washington,Lewis,3,0
4/6/2020,US,Washington,Mason,1,0
4/6/2020,US,Washington,Okanogan,2,0
4/6/2020,US,Washington,Pierce,29,2
4/6/2020,US,Washington,San Juan,2,0
4/6/2020,US,Washington,Snohomish,44,10
4/6/2020,US,Washington,Spokane,3,1
4/6/2020,US,Washington,Unassigned,115,0
4/6/2020,US,Washington,Wahkiakum,1,0
4/6/2020,US,Washington,Walla Walla,3,0
4/6/2020,US,Washington,Whatcom,4,6
4/6/2020,US,Washington,Whitman,1,0
4/6/2020,US,Washington,Yakima,37,3
4/6/2020,US,West Virginia,Cabell,2,0
4/6/2020,US,West Virginia,Harrison,1,1
4/6/2020,US,West Virginia,Jackson,2,0
4/6/2020,US,West Virginia,Jefferson,1,0
4/6/2020,US,West Virginia,Kanawha,5,0
4/6/2020,US,West Virginia,Lewis,1,0
4/6/2020,US,West Virginia,Logan,1,0
4/6/2020,US,West Virginia,Marion,3,0
4/6/2020,US,West Virginia,Mercer,1,0
4/6/2020,US,West Virginia,Monongalia,4,0
4/6/2020,US,West Virginia,Ohio,-3,0
4/6/2020,US,West Virginia,Preston,-1,0
4/6/2020,US,West Virginia,Putnam,2,0
4/6/2020,US,West Virginia,Taylor,1,0
4/6/2020,US,West Virginia,Wood,1,0
4/6/2020,US,Wisconsin,Adams,1,0
4/6/2020,US,Wisconsin,Brown,10,0
4/6/2020,US,Wisconsin,Clark,1,0
4/6/2020,US,Wisconsin,Columbia,2,0
4/6/2020,US,Wisconsin,Dane,7,0
4/6/2020,US,Wisconsin,Dodge,1,0
4/6/2020,US,Wisconsin,Florence,1,0
4/6/2020,US,Wisconsin,Grant,1,0
4/6/2020,US,Wisconsin,Jackson,1,0
4/6/2020,US,Wisconsin,Kenosha,6,0
4/6/2020,US,Wisconsin,Kewaunee,1,0
4/6/2020,US,Wisconsin,La Crosse,1,0
4/6/2020,US,Wisconsin,Marinette,1,0
4/6/2020,US,Wisconsin,Milwaukee,66,1
4/6/2020,US,Wisconsin,Monroe,1,0
4/6/2020,US,Wisconsin,Outagamie,1,0
4/6/2020,US,Wisconsin,Ozaukee,6,0
4/6/2020,US,Wisconsin,Racine,3,1
4/6/2020,US,Wisconsin,Rock,6,0
4/6/2020,US,Wisconsin,Shawano,1,0
4/6/2020,US,Wisconsin,Sheboygan,0,1
4/6/2020,US,Wisconsin,Waukesha,6,0
4/6/2020,US,Wisconsin,Waushara,1,0
4/6/2020,US,Wisconsin,Winnebago,4,1
4/6/2020,US,Wyoming,Campbell,2,0
4/6/2020,US,Wyoming,Converse,1,0
4/6/2020,US,Wyoming,Crook,1,0
4/6/2020,US,Wyoming,Fremont,1,0
4/6/2020,US,Wyoming,Goshen,1,0
4/6/2020,US,Wyoming,Laramie,1,0
4/6/2020,US,Wyoming,Lincoln,2,0
4/6/2020,US,Wyoming,Natrona,2,0
4/6/2020,US,Wyoming,Teton,1,0
4/6/2020,US,Wyoming,Uinta,1,0
4/6/2020,Ukraine,None,None,11,1
4/6/2020,United Arab Emirates,None,None,277,1
4/6/2020,United Kingdom,Bermuda,None,2,2
4/6/2020,United Kingdom,Cayman Islands,None,4,0
4/6/2020,United Kingdom,Channel Islands,None,14,1
4/6/2020,United Kingdom,Gibraltar,None,6,0
4/6/2020,United Kingdom,Isle of Man,None,12,0
4/6/2020,United Kingdom,None,None,3802,439
4/6/2020,United Kingdom,Turks and Caicos Islands,None,3,0
4/6/2020,Uruguay,None,None,6,1
4/6/2020,Uzbekistan,None,None,115,0
4/6/2020,Venezuela,None,None,6,0
4/6/2020,Vietnam,None,None,4,0
4/6/2020,West Bank and Gaza,None,None,17,0
4/6/2020,Zimbabwe,None,None,1,0
4/7/2020,Afghanistan,None,None,56,3
4/7/2020,Albania,None,None,6,1
4/7/2020,Algeria,None,None,45,20
4/7/2020,Andorra,None,None,20,1
4/7/2020,Angola,None,None,1,0
4/7/2020,Antigua and Barbuda,None,None,4,1
4/7/2020,Argentina,None,None,74,8
4/7/2020,Armenia,None,None,20,0
4/7/2020,Australia,New South Wales,None,49,3
4/7/2020,Australia,Queensland,None,13,0
4/7/2020,Australia,South Australia,None,0,1
4/7/2020,Australia,Tasmania,None,3,0
4/7/2020,Australia,Victoria,None,33,1
4/7/2020,Austria,None,None,342,23
4/7/2020,Azerbaijan,None,None,76,1
4/7/2020,Bahamas,None,None,4,1
4/7/2020,Bahrain,None,None,55,1
4/7/2020,Bangladesh,None,None,41,5
4/7/2020,Barbados,None,None,3,1
4/7/2020,Belarus,None,None,161,0
4/7/2020,Belgium,None,None,1380,403
4/7/2020,Bolivia,None,None,11,3
4/7/2020,Bosnia and Herzegovina,None,None,90,4
4/7/2020,Brazil,None,None,1873,122
4/7/2020,Bulgaria,None,None,28,1
4/7/2020,Burkina Faso,None,None,20,1
4/7/2020,Cambodia,None,None,1,0
4/7/2020,Canada,Alberta,None,123,1
4/7/2020,Canada,British Columbia,None,0,1
4/7/2020,Canada,Manitoba,None,14,1
4/7/2020,Canada,New Brunswick,None,2,0
4/7/2020,Canada,Newfoundland and Labrador,None,2,0
4/7/2020,Canada,Nova Scotia,None,17,1
4/7/2020,Canada,Ontario,None,379,3
4/7/2020,Canada,Quebec,None,760,29
4/7/2020,Canada,Saskatchewan,None,11,0
4/7/2020,Canada,Yukon,None,1,0
4/7/2020,Chad,None,None,1,0
4/7/2020,Chile,None,None,301,6
4/7/2020,China,Fujian,None,1,0
4/7/2020,China,Guangdong,None,1,0
4/7/2020,China,Heilongjiang,None,20,0
4/7/2020,China,Hong Kong,None,21,0
4/7/2020,China,Inner Mongolia,None,3,0
4/7/2020,China,Liaoning,None,2,0
4/7/2020,China,Shandong,None,1,0
4/7/2020,China,Shanghai,None,2,0
4/7/2020,China,Sichuan,None,1,0
4/7/2020,China,Zhejiang,None,1,0
4/7/2020,Colombia,None,None,201,4
4/7/2020,Congo (Kinshasa),None,None,19,0
4/7/2020,Costa Rica,None,None,16,0
4/7/2020,Cote d'Ivoire,None,None,26,0
4/7/2020,Croatia,None,None,60,2
4/7/2020,Cuba,None,None,46,2
4/7/2020,Cyprus,None,None,29,0
4/7/2020,Czechia,None,None,195,10
4/7/2020,Denmark,Faroe Islands,None,1,0
4/7/2020,Denmark,None,None,390,16
4/7/2020,Dominican Republic,None,None,128,12
4/7/2020,Egypt,None,None,128,9
4/7/2020,El Salvador,None,None,9,0
4/7/2020,Estonia,None,None,41,2
4/7/2020,Ethiopia,None,None,8,0
4/7/2020,Fiji,None,None,1,0
4/7/2020,Finland,None,None,132,7
4/7/2020,France,French Polynesia,None,5,0
4/7/2020,France,Guadeloupe,None,4,0
4/7/2020,France,Martinique,None,1,0
4/7/2020,France,Mayotte,None,24,0
4/7/2020,France,None,None,11059,1417
4/7/2020,France,Reunion,None,9,0
4/7/2020,Gabon,None,None,6,0
4/7/2020,Georgia,None,None,8,1
4/7/2020,Germany,None,None,4289,206
4/7/2020,Ghana,None,None,73,0
4/7/2020,Greece,None,None,77,2
4/7/2020,Guatemala,None,None,7,0
4/7/2020,Guinea,None,None,16,0
4/7/2020,Guinea-Bissau,None,None,15,0
4/7/2020,Guyana,None,None,2,1
4/7/2020,Haiti,None,None,1,0
4/7/2020,Honduras,None,None,7,0
4/7/2020,Hungary,None,None,73,9
4/7/2020,Iceland,None,None,24,0
4/7/2020,India,None,None,533,14
4/7/2020,Indonesia,None,None,247,12
4/7/2020,Iran,None,None,2089,133
4/7/2020,Iraq,None,None,91,1
4/7/2020,Ireland,None,None,345,36
4/7/2020,Israel,None,None,344,8
4/7/2020,Italy,None,None,3039,604
4/7/2020,Jamaica,None,None,5,0
4/7/2020,Japan,None,None,252,7
4/7/2020,Jordan,None,None,4,0
4/7/2020,Kazakhstan,None,None,35,0
4/7/2020,Kenya,None,None,14,0
4/7/2020,"Korea, South",None,None,47,6
4/7/2020,Kosovo,None,None,25,3
4/7/2020,Kuwait,None,None,78,0
4/7/2020,Kyrgyzstan,None,None,12,0
4/7/2020,Laos,None,None,2,0
4/7/2020,Latvia,None,None,6,1
4/7/2020,Lebanon,None,None,7,0
4/7/2020,Libya,None,None,1,0
4/7/2020,Liechtenstein,None,None,1,0
4/7/2020,Lithuania,None,None,37,0
4/7/2020,Luxembourg,None,None,127,3
4/7/2020,Madagascar,None,None,6,0
4/7/2020,Malawi,None,None,3,1
4/7/2020,Malaysia,None,None,170,1
4/7/2020,Mali,None,None,9,0
4/7/2020,Malta,None,None,52,0
4/7/2020,Mauritius,None,None,24,0
4/7/2020,Mexico,None,None,296,31
4/7/2020,Moldova,None,None,91,3
4/7/2020,Monaco,None,None,2,0
4/7/2020,Montenegro,None,None,8,0
4/7/2020,Morocco,None,None,64,10
4/7/2020,Netherlands,Aruba,None,3,0
4/7/2020,Netherlands,None,None,777,234
4/7/2020,Netherlands,Sint Maarten,None,3,0
4/7/2020,New Zealand,None,None,54,0
4/7/2020,Niger,None,None,25,1
4/7/2020,Nigeria,None,None,16,1
4/7/2020,North Macedonia,None,None,29,3
4/7/2020,Norway,None,None,221,13
4/7/2020,Oman,None,None,40,0
4/7/2020,Pakistan,None,None,269,4
4/7/2020,Panama,None,None,112,1
4/7/2020,Paraguay,None,None,2,0
4/7/2020,Peru,None,None,393,15
4/7/2020,Philippines,None,None,104,14
4/7/2020,Poland,None,None,435,22
4/7/2020,Portugal,None,None,712,34
4/7/2020,Qatar,None,None,225,2
4/7/2020,Romania,None,None,360,21
4/7/2020,Russia,None,None,1154,11
4/7/2020,Saint Kitts and Nevis,None,None,1,0
4/7/2020,Saint Vincent and the Grenadines,None,None,1,0
4/7/2020,San Marino,None,None,13,2
4/7/2020,Saudi Arabia,None,None,190,3
4/7/2020,Senegal,None,None,11,0
4/7/2020,Serbia,None,None,247,3
4/7/2020,Singapore,None,None,106,0
4/7/2020,Slovakia,None,None,47,0
4/7/2020,Slovenia,None,None,38,6
4/7/2020,Somalia,None,None,1,0
4/7/2020,South Africa,None,None,63,1
4/7/2020,South Sudan,None,None,1,0
4/7/2020,Spain,None,None,5267,704
4/7/2020,Sri Lanka,None,None,7,1
4/7/2020,Sudan,None,None,2,0
4/7/2020,Sweden,None,None,487,114
4/7/2020,Switzerland,None,None,596,56
4/7/2020,Taiwan*,None,None,3,0
4/7/2020,Thailand,None,None,38,1
4/7/2020,Togo,None,None,7,0
4/7/2020,Trinidad and Tobago,None,None,2,0
4/7/2020,Tunisia,None,None,27,1
4/7/2020,Turkey,None,None,3892,76
4/7/2020,US,Alabama,Autauga,0,1
4/7/2020,US,Alabama,Baldwin,4,0
4/7/2020,US,Alabama,Barbour,1,0
4/7/2020,US,Alabama,Bibb,1,0
4/7/2020,US,Alabama,Butler,1,0
4/7/2020,US,Alabama,Calhoun,7,0
4/7/2020,US,Alabama,Chambers,7,1
4/7/2020,US,Alabama,Chilton,1,0
4/7/2020,US,Alabama,Choctaw,1,0
4/7/2020,US,Alabama,Clarke,1,0
4/7/2020,US,Alabama,Colbert,1,1
4/7/2020,US,Alabama,Coosa,1,0
4/7/2020,US,Alabama,Covington,1,0
4/7/2020,US,Alabama,Cullman,1,0
4/7/2020,US,Alabama,Elmore,3,0
4/7/2020,US,Alabama,Etowah,2,1
4/7/2020,US,Alabama,Franklin,1,0
4/7/2020,US,Alabama,Greene,2,0
4/7/2020,US,Alabama,Hale,3,0
4/7/2020,US,Alabama,Houston,3,0
4/7/2020,US,Alabama,Jackson,1,0
4/7/2020,US,Alabama,Jefferson,34,2
4/7/2020,US,Alabama,Lauderdale,2,0
4/7/2020,US,Alabama,Lee,15,2
4/7/2020,US,Alabama,Limestone,-1,0
4/7/2020,US,Alabama,Lowndes,2,0
4/7/2020,US,Alabama,Macon,1,1
4/7/2020,US,Alabama,Madison,9,0
4/7/2020,US,Alabama,Marengo,1,1
4/7/2020,US,Alabama,Marion,2,1
4/7/2020,US,Alabama,Marshall,6,0
4/7/2020,US,Alabama,Mobile,58,2
4/7/2020,US,Alabama,Monroe,0,1
4/7/2020,US,Alabama,Montgomery,3,0
4/7/2020,US,Alabama,Morgan,1,0
4/7/2020,US,Alabama,Pickens,2,0
4/7/2020,US,Alabama,Randolph,1,1
4/7/2020,US,Alabama,Russell,2,0
4/7/2020,US,Alabama,Shelby,11,0
4/7/2020,US,Alabama,St. Clair,-1,0
4/7/2020,US,Alabama,Sumter,7,0
4/7/2020,US,Alabama,Tallapoosa,3,0
4/7/2020,US,Alabama,Tuscaloosa,4,0
4/7/2020,US,Alabama,Walker,9,0
4/7/2020,US,Alabama,Washington,2,0
4/7/2020,US,Alabama,Wilcox,1,0
4/7/2020,US,Alaska,Anchorage,10,3
4/7/2020,US,Alaska,Bethel,1,0
4/7/2020,US,Alaska,Fairbanks North Star,12,1
4/7/2020,US,Alaska,Unassigned,0,-4
4/7/2020,US,Arizona,Apache,7,0
4/7/2020,US,Arizona,Coconino,24,0
4/7/2020,US,Arizona,Maricopa,62,4
4/7/2020,US,Arizona,Mohave,3,0
4/7/2020,US,Arizona,Navajo,19,0
4/7/2020,US,Arizona,Pinal,14,0
4/7/2020,US,Arizona,Santa Cruz,1,0
4/7/2020,US,Arizona,Unassigned,0,4
4/7/2020,US,Arizona,Yavapai,8,0
4/7/2020,US,Arkansas,Ashley,4,0
4/7/2020,US,Arkansas,Bradley,1,0
4/7/2020,US,Arkansas,Clay,1,0
4/7/2020,US,Arkansas,Cleburne,1,0
4/7/2020,US,Arkansas,Craighead,2,0
4/7/2020,US,Arkansas,Crittenden,5,0
4/7/2020,US,Arkansas,Faulkner,5,0
4/7/2020,US,Arkansas,Franklin,1,0
4/7/2020,US,Arkansas,Garland,5,0
4/7/2020,US,Arkansas,Izard,1,0
4/7/2020,US,Arkansas,Jefferson,7,0
4/7/2020,US,Arkansas,Johnson,3,0
4/7/2020,US,Arkansas,Lincoln,3,0
4/7/2020,US,Arkansas,Logan,1,0
4/7/2020,US,Arkansas,Lonoke,6,0
4/7/2020,US,Arkansas,Miller,5,0
4/7/2020,US,Arkansas,Poinsett,1,0
4/7/2020,US,Arkansas,Pope,4,0
4/7/2020,US,Arkansas,Pulaski,14,0
4/7/2020,US,Arkansas,Saline,4,0
4/7/2020,US,Arkansas,Searcy,1,0
4/7/2020,US,Arkansas,St. Francis,16,0
4/7/2020,US,Arkansas,Unassigned,-23,2
4/7/2020,US,Arkansas,Union,1,0
4/7/2020,US,Arkansas,White,2,0
4/7/2020,US,California,Alameda,46,2
4/7/2020,US,California,Butte,1,0
4/7/2020,US,California,Contra Costa,25,0
4/7/2020,US,California,Fresno,16,1
4/7/2020,US,California,Humboldt,5,0
4/7/2020,US,California,Imperial,3,0
4/7/2020,US,California,Kern,13,0
4/7/2020,US,California,Los Angeles,559,22
4/7/2020,US,California,Marin,2,2
4/7/2020,US,California,Orange,49,1
4/7/2020,US,California,Riverside,70,3
4/7/2020,US,California,Sacramento,63,3
4/7/2020,US,California,San Bernardino,157,3
4/7/2020,US,California,San Diego,78,0
4/7/2020,US,California,San Francisco,39,0
4/7/2020,US,California,San Joaquin,11,2
4/7/2020,US,California,San Mateo,10,8
4/7/2020,US,California,Santa Barbara,18,0
4/7/2020,US,California,Santa Clara,78,4
4/7/2020,US,California,Santa Cruz,7,0
4/7/2020,US,California,Shasta,1,0
4/7/2020,US,California,Solano,15,0
4/7/2020,US,California,Stanislaus,10,0
4/7/2020,US,California,Tulare,22,1
4/7/2020,US,California,Unassigned,-1,0
4/7/2020,US,California,Ventura,22,0
4/7/2020,US,California,Yolo,13,0
4/7/2020,US,Colorado,Adams,21,0
4/7/2020,US,Colorado,Arapahoe,66,0
4/7/2020,US,Colorado,Boulder,17,0
4/7/2020,US,Colorado,Clear Creek,1,0
4/7/2020,US,Colorado,Denver,37,0
4/7/2020,US,Colorado,Douglas,5,0
4/7/2020,US,Colorado,Eagle,17,0
4/7/2020,US,Colorado,El Paso,16,0
4/7/2020,US,Colorado,Fremont,1,0
4/7/2020,US,Colorado,Garfield,1,0
4/7/2020,US,Colorado,Jefferson,39,0
4/7/2020,US,Colorado,La Plata,2,0
4/7/2020,US,Colorado,Larimer,3,0
4/7/2020,US,Colorado,Logan,2,0
4/7/2020,US,Colorado,Mesa,2,0
4/7/2020,US,Colorado,Montrose,1,0
4/7/2020,US,Colorado,Morgan,4,0
4/7/2020,US,Colorado,Ouray,1,0
4/7/2020,US,Colorado,Pueblo,2,0
4/7/2020,US,Colorado,Routt,3,0
4/7/2020,US,Colorado,Summit,-5,0
4/7/2020,US,Colorado,Teller,1,0
4/7/2020,US,Colorado,Unassigned,-24,29
4/7/2020,US,Colorado,Weld,33,0
4/7/2020,US,Connecticut,Fairfield,417,31
4/7/2020,US,Connecticut,Hartford,163,17
4/7/2020,US,Connecticut,Litchfield,25,1
4/7/2020,US,Connecticut,Middlesex,15,0
4/7/2020,US,Connecticut,New Haven,196,19
4/7/2020,US,Connecticut,New London,20,0
4/7/2020,US,Connecticut,Tolland,8,0
4/7/2020,US,Connecticut,Unassigned,28,3
4/7/2020,US,Connecticut,Windham,3,0
4/7/2020,US,Delaware,Kent,19,1
4/7/2020,US,Delaware,New Castle,75,0
4/7/2020,US,Delaware,Sussex,51,0
4/7/2020,US,District of Columbia,District of Columbia,114,-2
4/7/2020,US,Florida,Alachua,8,0
4/7/2020,US,Florida,Baker,2,0
4/7/2020,US,Florida,Bay,1,0
4/7/2020,US,Florida,Bradford,3,0
4/7/2020,US,Florida,Brevard,10,0
4/7/2020,US,Florida,Broward,163,1
4/7/2020,US,Florida,Charlotte,12,0
4/7/2020,US,Florida,Citrus,6,0
4/7/2020,US,Florida,Clay,7,0
4/7/2020,US,Florida,Collier,25,1
4/7/2020,US,Florida,Columbia,3,0
4/7/2020,US,Florida,DeSoto,2,1
4/7/2020,US,Florida,Duval,46,0
4/7/2020,US,Florida,Escambia,32,0
4/7/2020,US,Florida,Flagler,3,0
4/7/2020,US,Florida,Gadsden,1,0
4/7/2020,US,Florida,Gilchrist,1,0
4/7/2020,US,Florida,Hernando,3,0
4/7/2020,US,Florida,Highlands,2,0
4/7/2020,US,Florida,Hillsborough,37,0
4/7/2020,US,Florida,Holmes,1,0
4/7/2020,US,Florida,Indian River,1,0
4/7/2020,US,Florida,Jefferson,1,0
4/7/2020,US,Florida,Lake,12,0
4/7/2020,US,Florida,Lee,37,2
4/7/2020,US,Florida,Leon,9,0
4/7/2020,US,Florida,Levy,1,0
4/7/2020,US,Florida,Manatee,18,2
4/7/2020,US,Florida,Marion,10,0
4/7/2020,US,Florida,Martin,15,0
4/7/2020,US,Florida,Miami-Dade,516,4
4/7/2020,US,Florida,Monroe,4,0
4/7/2020,US,Florida,Nassau,1,0
4/7/2020,US,Florida,Okaloosa,4,0
4/7/2020,US,Florida,Okeechobee,1,0
4/7/2020,US,Florida,Orange,19,1
4/7/2020,US,Florida,Osceola,15,0
4/7/2020,US,Florida,Palm Beach,67,2
4/7/2020,US,Florida,Pasco,10,0
4/7/2020,US,Florida,Pinellas,18,0
4/7/2020,US,Florida,Polk,21,1
4/7/2020,US,Florida,Santa Rosa,7,0
4/7/2020,US,Florida,Sarasota,21,0
4/7/2020,US,Florida,Seminole,8,0
4/7/2020,US,Florida,St. Johns,5,0
4/7/2020,US,Florida,St. Lucie,18,1
4/7/2020,US,Florida,Sumter,4,2
4/7/2020,US,Florida,Taylor,1,0
4/7/2020,US,Florida,Unassigned,-5,28
4/7/2020,US,Florida,Volusia,11,1
4/7/2020,US,Florida,Walton,2,0
4/7/2020,US,Florida,Washington,1,0
4/7/2020,US,Georgia,Atkinson,4,0
4/7/2020,US,Georgia,Bacon,3,0
4/7/2020,US,Georgia,Baker,4,0
4/7/2020,US,Georgia,Baldwin,11,0
4/7/2020,US,Georgia,Barrow,13,1
4/7/2020,US,Georgia,Bartow,8,4
4/7/2020,US,Georgia,Ben Hill,1,0
4/7/2020,US,Georgia,Berrien,1,0
4/7/2020,US,Georgia,Bibb,2,0
4/7/2020,US,Georgia,Brantley,1,1
4/7/2020,US,Georgia,Bryan,5,0
4/7/2020,US,Georgia,Bulloch,2,0
4/7/2020,US,Georgia,Burke,4,0
4/7/2020,US,Georgia,Calhoun,9,0
4/7/2020,US,Georgia,Camden,7,0
4/7/2020,US,Georgia,Candler,2,0
4/7/2020,US,Georgia,Carroll,14,2
4/7/2020,US,Georgia,Catoosa,1,0
4/7/2020,US,Georgia,Charlton,1,0
4/7/2020,US,Georgia,Chatham,13,1
4/7/2020,US,Georgia,Chattooga,1,1
4/7/2020,US,Georgia,Cherokee,11,0
4/7/2020,US,Georgia,Clarke,8,1
4/7/2020,US,Georgia,Clay,3,1
4/7/2020,US,Georgia,Clayton,22,1
4/7/2020,US,Georgia,Clinch,1,0
4/7/2020,US,Georgia,Cobb,35,4
4/7/2020,US,Georgia,Coffee,23,2
4/7/2020,US,Georgia,Colquitt,16,2
4/7/2020,US,Georgia,Columbia,6,0
4/7/2020,US,Georgia,Cook,2,0
4/7/2020,US,Georgia,Coweta,3,0
4/7/2020,US,Georgia,Crawford,1,0
4/7/2020,US,Georgia,Crisp,3,0
4/7/2020,US,Georgia,Dawson,1,1
4/7/2020,US,Georgia,DeKalb,66,1
4/7/2020,US,Georgia,Decatur,-3,0
4/7/2020,US,Georgia,Dooly,9,0
4/7/2020,US,Georgia,Dougherty,223,21
4/7/2020,US,Georgia,Douglas,9,0
4/7/2020,US,Georgia,Early,16,4
4/7/2020,US,Georgia,Echols,1,0
4/7/2020,US,Georgia,Effingham,4,0
4/7/2020,US,Georgia,Emanuel,2,0
4/7/2020,US,Georgia,Fannin,1,0
4/7/2020,US,Georgia,Fayette,5,0
4/7/2020,US,Georgia,Floyd,5,0
4/7/2020,US,Georgia,Forsyth,14,0
4/7/2020,US,Georgia,Franklin,-2,0
4/7/2020,US,Georgia,Fulton,97,8
4/7/2020,US,Georgia,Gilmer,2,0
4/7/2020,US,Georgia,Gordon,1,1
4/7/2020,US,Georgia,Grady,1,0
4/7/2020,US,Georgia,Greene,6,1
4/7/2020,US,Georgia,Gwinnett,82,0
4/7/2020,US,Georgia,Habersham,4,0
4/7/2020,US,Georgia,Hall,65,0
4/7/2020,US,Georgia,Hancock,1,0
4/7/2020,US,Georgia,Haralson,5,0
4/7/2020,US,Georgia,Harris,2,0
4/7/2020,US,Georgia,Heard,1,0
4/7/2020,US,Georgia,Henry,16,0
4/7/2020,US,Georgia,Houston,15,0
4/7/2020,US,Georgia,Irwin,3,0
4/7/2020,US,Georgia,Jackson,4,0
4/7/2020,US,Georgia,Jasper,3,0
4/7/2020,US,Georgia,Jefferson,1,0
4/7/2020,US,Georgia,Jenkins,3,0
4/7/2020,US,Georgia,Johnson,3,0
4/7/2020,US,Georgia,Lamar,1,0
4/7/2020,US,Georgia,Lanier,1,0
4/7/2020,US,Georgia,Laurens,6,0
4/7/2020,US,Georgia,Lee,48,6
4/7/2020,US,Georgia,Liberty,-1,0
4/7/2020,US,Georgia,Lowndes,4,0
4/7/2020,US,Georgia,Macon,4,0
4/7/2020,US,Georgia,Madison,2,0
4/7/2020,US,Georgia,Marion,1,0
4/7/2020,US,Georgia,McDuffie,5,1
4/7/2020,US,Georgia,McIntosh,1,0
4/7/2020,US,Georgia,Meriwether,4,0
4/7/2020,US,Georgia,Miller,1,0
4/7/2020,US,Georgia,Mitchell,34,9
4/7/2020,US,Georgia,Monroe,3,0
4/7/2020,US,Georgia,Morgan,3,0
4/7/2020,US,Georgia,Murray,1,0
4/7/2020,US,Georgia,Muscogee,13,1
4/7/2020,US,Georgia,Newton,3,0
4/7/2020,US,Georgia,Oconee,8,0
